"","PFAM_IDs","Conserved_W"
"2412","PF04505","0"
"2413","PF04509","0"
"2414","PF04518","1"
"2415","PF04519","0"
"2416","PF04525","0"
"2417","PF04531","0"
"2418","PF04536","0"
"2419","PF04539","0"
"2420","PF04542","0"
"2421","PF04545","0"
"2422","PF04546","0"
"2423","PF04551","0"
"2424","PF04552","0"
"2425","PF04555","0"
"2426","PF04556","0"
"2427","PF04560","0"
"2428","PF04561","0"
"2429","PF04563","0"
"2430","PF04565","0"
"2431","PF04566","0"
"2432","PF04567","0"
"2433","PF04575","0"
"2434","PF04577","0"
"2435","PF04586","0"
"2436","PF04587","0"
"2437","PF04588","0"
"2438","PF04602","2"
"2439","PF04606","0"
"2440","PF04607","0"
"2441","PF04608","0"
"2442","PF04609","0"
"2443","PF04610","0"
"2444","PF04612","0"
"2445","PF04613","0"
"2446","PF04616","0"
"2447","PF04630","0"
"2448","PF04632","0"
"2449","PF04634","0"
"2450","PF04647","0"
"2451","PF04650","0"
"2452","PF04654","0"
"2453","PF04655","0"
"2454","PF04657","0"
"2455","PF04659","1"
"2456","PF04663","0"
"2457","PF04672","0"
"2458","PF04673","1"
"2459","PF04675","0"
"2460","PF04679","0"
"2461","PF04685","0"
"2462","PF04686","0"
"2463","PF04688","0"
"2464","PF04693","0"
"2465","PF04703","0"
"2466","PF04715","0"
"2467","PF04717","0"
"2468","PF04723","0"
"2469","PF04728","0"
"2470","PF04734","0"
"2471","PF04738","0"
"2472","PF04740","0"
"2473","PF04744","0"
"2474","PF04746","0"
"2475","PF04748","0"
"2476","PF04751","0"
"2477","PF04752","0"
"2478","PF04754","0"
"2479","PF04755","0"
"2480","PF04758","0"
"2481","PF04760","0"
"2482","PF04763","0"
"2483","PF04765","0"
"2484","PF04773","0"
"2485","PF04775","0"
"2486","PF04784","0"
"2487","PF04794","0"
"2488","PF04796","0"
"2489","PF04800","0"
"2490","PF04809","1"
"2491","PF04816","0"
"2492","PF04820","0"
"2493","PF04828","0"
"2494","PF04829","0"
"2495","PF04830","0"
"2496","PF04832","0"
"2497","PF04839","4"
"2498","PF04851","0"
"2499","PF04854","0"
"2500","PF04860","0"
"2501","PF04862","0"
"2502","PF04865","0"
"2503","PF04879","0"
"2504","PF04883","0"
"2505","PF04885","0"
"2506","PF04886","0"
"2507","PF04888","0"
"2508","PF04890","0"
"2509","PF04891","0"
"2510","PF04892","0"
"2511","PF04893","0"
"2512","PF04894","0"
"2513","PF04895","0"
"2514","PF04896","0"
"2515","PF04898","0"
"2516","PF04909","0"
"2517","PF04914","0"
"2518","PF04917","0"
"2519","PF04919","0"
"2520","PF04930","0"
"2521","PF04932","0"
"2522","PF04940","0"
"2523","PF04945","0"
"2524","PF04951","0"
"2525","PF04952","0"
"2526","PF04954","0"
"2527","PF04955","0"
"2528","PF04956","0"
"2529","PF04957","1"
"2530","PF04958","0"
"2531","PF04960","0"
"2532","PF04961","0"
"2533","PF04962","0"
"2534","PF04963","0"
"2535","PF04964","0"
"2536","PF04965","0"
"2537","PF04966","0"
"2538","PF04967","0"
"2539","PF04970","0"
"2540","PF04972","0"
"2541","PF04973","0"
"2542","PF04976","0"
"2543","PF04977","0"
"2544","PF04978","0"
"2545","PF04981","0"
"2546","PF04982","0"
"2547","PF04983","0"
"2548","PF04984","0"
"2549","PF04985","0"
"2550","PF04986","0"
"2551","PF04989","0"
"2552","PF04991","0"
"2553","PF04993","0"
"2554","PF04994","0"
"2555","PF04995","0"
"2556","PF04996","0"
"2557","PF04997","0"
"2558","PF04998","0"
"2559","PF04999","0"
"2560","PF05000","0"
"2561","PF05013","0"
"2562","PF05014","0"
"2563","PF05015","0"
"2564","PF05016","0"
"2565","PF05019","0"
"2566","PF05023","0"
"2567","PF05025","0"
"2568","PF05031","0"
"2569","PF05034","0"
"2570","PF05035","0"
"2571","PF05036","0"
"2572","PF05037","0"
"2573","PF05043","0"
"2574","PF05045","0"
"2575","PF05048","0"
"2576","PF05050","0"
"2577","PF05057","0"
"2578","PF05063","0"
"2579","PF05065","0"
"2580","PF05066","0"
"2581","PF05067","0"
"2582","PF05068","0"
"2583","PF05069","0"
"2584","PF05071","1"
"2585","PF05076","0"
"2586","PF05082","0"
"2587","PF05088","0"
"2588","PF05089","0"
"2589","PF05090","0"
"2590","PF05095","0"
"2591","PF05096","0"
"2592","PF05099","0"
"2593","PF05100","0"
"2594","PF05101","0"
"2595","PF05103","0"
"2596","PF05105","0"
"2597","PF05106","0"
"2598","PF05107","0"
"2599","PF05108","0"
"2600","PF05114","0"
"2601","PF05116","0"
"2602","PF05117","0"
"2603","PF05118","0"
"2604","PF05119","0"
"2605","PF05120","0"
"2606","PF05121","0"
"2607","PF05123","0"
"2608","PF05124","0"
"2609","PF05125","0"
"2610","PF05127","0"
"2611","PF05128","0"
"2612","PF05129","0"
"2613","PF05130","0"
"2614","PF05133","0"
"2615","PF05134","0"
"2616","PF05135","0"
"2617","PF05136","0"
"2618","PF05137","0"
"2619","PF05138","0"
"2620","PF05139","0"
"2621","PF05140","0"
"2622","PF05141","0"
"2623","PF05144","0"
"2624","PF05145","0"
"2625","PF05147","0"
"2626","PF05150","0"
"2627","PF05151","0"
"2628","PF05153","0"
"2629","PF05154","0"
"2630","PF05157","0"
"2631","PF05159","0"
"2632","PF05161","0"
"2633","PF05163","0"
"2634","PF05164","0"
"2635","PF05165","0"
"2636","PF05166","0"
"2637","PF05167","0"
"2638","PF05168","0"
"2639","PF05170","0"
"2640","PF05171","0"
"2641","PF05173","0"
"2642","PF05175","0"
"2643","PF05176","0"
"2644","PF05187","0"
"2645","PF05188","0"
"2646","PF05189","0"
"2647","PF05190","0"
"2648","PF05191","0"
"2649","PF05192","0"
"2650","PF05193","0"
"2651","PF05194","0"
"2652","PF05195","0"
"2653","PF05198","0"
"2654","PF05199","0"
"2655","PF05201","0"
"2656","PF05209","0"
"2657","PF05215","0"
"2658","PF05221","0"
"2659","PF05222","0"
"2660","PF05223","0"
"2661","PF05225","0"
"2662","PF05226","0"
"2663","PF05227","0"
"2664","PF05228","0"
"2665","PF05229","0"
"2666","PF05230","0"
"2667","PF05231","0"
"2668","PF05232","0"
"2669","PF05233","0"
"2670","PF05235","0"
"2671","PF05239","0"
"2672","PF05247","0"
"2673","PF05256","0"
"2674","PF05257","0"
"2675","PF05258","0"
"2676","PF05270","0"
"2677","PF05272","0"
"2678","PF05275","0"
"2679","PF05277","0"
"2680","PF05280","0"
"2681","PF05284","0"
"2682","PF05292","0"
"2683","PF05299","0"
"2684","PF05302","0"
"2685","PF05305","0"
"2686","PF05309","0"
"2687","PF05317","0"
"2688","PF05321","1"
"2689","PF05331","0"
"2690","PF05336","0"
"2691","PF05343","0"
"2692","PF05345","0"
"2693","PF05359","0"
"2694","PF05360","0"
"2695","PF05362","0"
"2696","PF05368","0"
"2697","PF05369","0"
"2698","PF05377","0"
"2699","PF05378","0"
"2700","PF05384","0"
"2701","PF05389","0"
"2702","PF05400","0"
"2703","PF05401","0"
"2704","PF05402","0"
"2705","PF05406","0"
"2706","PF05419","0"
"2707","PF05420","0"
"2708","PF05421","0"
"2709","PF05423","0"
"2710","PF05425","0"
"2711","PF05426","0"
"2712","PF05430","0"
"2713","PF05433","0"
"2714","PF05437","0"
"2715","PF05440","0"
"2716","PF05443","0"
"2717","PF05448","0"
"2718","PF05472","0"
"2719","PF05481","0"
"2720","PF05484","0"
"2721","PF05488","0"
"2722","PF05489","0"
"2723","PF05491","0"
"2724","PF05494","0"
"2725","PF05495","0"
"2726","PF05496","0"
"2727","PF05504","0"
"2728","PF05506","0"
"2729","PF05509","0"
"2730","PF05521","0"
"2731","PF05523","0"
"2732","PF05524","0"
"2733","PF05525","0"
"2734","PF05532","0"
"2735","PF05534","0"
"2736","PF05542","0"
"2737","PF05544","0"
"2738","PF05545","0"
"2739","PF05547","0"
"2740","PF05552","0"
"2741","PF05559","0"
"2742","PF05565","0"
"2743","PF05567","0"
"2744","PF05569","0"
"2745","PF05572","0"
"2746","PF05573","0"
"2747","PF05576","0"
"2748","PF05580","0"
"2749","PF05582","0"
"2750","PF05591","0"
"2751","PF05592","0"
"2752","PF05593","0"
"2753","PF05594","0"
"2754","PF05595","0"
"2755","PF05597","0"
"2756","PF05598","0"
"2757","PF05610","0"
"2758","PF05618","0"
"2759","PF05621","0"
"2760","PF05626","0"
"2761","PF05630","0"
"2762","PF05635","0"
"2763","PF05636","0"
"2764","PF05638","0"
"2765","PF05639","0"
"2766","PF05643","0"
"2767","PF05649","0"
"2768","PF05650","0"
"2769","PF05651","0"
"2770","PF05653","0"
"2771","PF05656","0"
"2772","PF05658","0"
"2773","PF05661","0"
"2774","PF05662","0"
"2775","PF05670","0"
"2776","PF05673","0"
"2777","PF05675","0"
"2778","PF05677","0"
"2779","PF05681","0"
"2780","PF05683","0"
"2781","PF05684","0"
"2782","PF05685","0"
"2783","PF05686","0"
"2784","PF05690","0"
"2785","PF05691","0"
"2786","PF05693","0"
"2787","PF05694","0"
"2788","PF05697","0"
"2789","PF05698","0"
"2790","PF05704","0"
"2791","PF05706","0"
"2792","PF05707","0"
"2793","PF05708","0"
"2794","PF05709","0"
"2795","PF05711","0"
"2796","PF05713","0"
"2797","PF05717","0"
"2798","PF05719","0"
"2799","PF05721","0"
"2800","PF05724","0"
"2801","PF05726","0"
"2802","PF05727","0"
"2803","PF05728","0"
"2804","PF05729","0"
"2805","PF05731","0"
"2806","PF05732","0"
"2807","PF05737","0"
"2808","PF05738","0"
"2809","PF05742","0"
"2810","PF05745","0"
"2811","PF05746","0"
"2812","PF05751","0"
"2813","PF05753","0"
"2814","PF05762","0"
"2815","PF05763","0"
"2816","PF05768","0"
"2817","PF05787","0"
"2818","PF05800","0"
"2819","PF05816","0"
"2820","PF05818","0"
"2821","PF05833","0"
"2822","PF05834","0"
"2823","PF05838","0"
"2824","PF05840","0"
"2825","PF05845","0"
"2826","PF05848","0"
"2827","PF05853","0"
"2828","PF05854","1"
"2829","PF05857","0"
"2830","PF05860","0"
"2831","PF05861","0"
"2832","PF05866","0"
"2833","PF05869","0"
"2834","PF05870","1"
"2835","PF05872","0"
"2836","PF05875","0"
"2837","PF05876","0"
"2838","PF05889","0"
"2839","PF05893","0"
"2840","PF05896","0"
"2841","PF05899","0"
"2842","PF05901","0"
"2843","PF05908","0"
"2844","PF05913","0"
"2845","PF05916","0"
"2846","PF05922","0"
"2847","PF05926","0"
"2848","PF05929","0"
"2849","PF05930","0"
"2850","PF05932","0"
"2851","PF05935","0"
"2852","PF05936","0"
"2853","PF05939","0"
"2854","PF05940","0"
"2855","PF05942","0"
"2856","PF05943","0"
"2857","PF05944","1"
"2858","PF05947","0"
"2859","PF05949","0"
"2860","PF05951","0"
"2861","PF05954","0"
"2862","PF05957","0"
"2863","PF05958","0"
"2864","PF05960","0"
"2865","PF05962","0"
"2866","PF05969","0"
"2867","PF05970","0"
"2868","PF05971","0"
"2869","PF05973","0"
"2870","PF05974","0"
"2871","PF05975","0"
"2872","PF05977","0"
"2873","PF05979","0"
"2874","PF05981","0"
"2875","PF05982","0"
"2876","PF05985","0"
"2877","PF05987","0"
"2878","PF05988","0"
"2879","PF05990","0"
"2880","PF05991","0"
"2881","PF05992","0"
"2882","PF05995","0"
"2883","PF05996","0"
"2884","PF06004","0"
"2885","PF06005","0"
"2886","PF06007","0"
"2887","PF06013","0"
"2888","PF06014","0"
"2889","PF06018","0"
"2890","PF06023","0"
"2891","PF06026","0"
"2892","PF06028","0"
"2893","PF06029","0"
"2894","PF06030","0"
"2895","PF06032","0"
"2896","PF06035","0"
"2897","PF06037","0"
"2898","PF06039","0"
"2899","PF06041","0"
"2900","PF06042","0"
"2901","PF06044","0"
"2902","PF06048","0"
"2903","PF06050","0"
"2904","PF06051","0"
"2905","PF06052","0"
"2906","PF06053","0"
"2907","PF06054","0"
"2908","PF06055","0"
"2909","PF06056","0"
"2910","PF06057","0"
"2911","PF06059","1"
"2912","PF06062","0"
"2913","PF06067","0"
"2914","PF06068","0"
"2915","PF06071","1"
"2916","PF06073","0"
"2917","PF06074","0"
"2918","PF06078","0"
"2919","PF06080","0"
"2920","PF06081","0"
"2921","PF06082","0"
"2922","PF06089","0"
"2923","PF06092","1"
"2924","PF06093","0"
"2925","PF06094","0"
"2926","PF06097","0"
"2927","PF06099","0"
"2928","PF06100","0"
"2929","PF06103","0"
"2930","PF06107","0"
"2931","PF06108","0"
"2932","PF06114","0"
"2933","PF06115","0"
"2934","PF06122","0"
"2935","PF06123","0"
"2936","PF06124","0"
"2937","PF06125","0"
"2938","PF06127","0"
"2939","PF06130","0"
"2940","PF06133","0"
"2941","PF06134","1"
"2942","PF06135","0"
"2943","PF06144","0"
"2944","PF06146","0"
"2945","PF06149","0"
"2946","PF06150","0"
"2947","PF06152","0"
"2948","PF06153","0"
"2949","PF06155","0"
"2950","PF06156","0"
"2951","PF06157","0"
"2952","PF06160","0"
"2953","PF06161","0"
"2954","PF06165","0"
"2955","PF06166","0"
"2956","PF06167","0"
"2957","PF06168","0"
"2958","PF06169","0"
"2959","PF06170","0"
"2960","PF06172","0"
"2961","PF06175","0"
"2962","PF06177","0"
"2963","PF06178","0"
"2964","PF06180","0"
"2965","PF06181","0"
"2966","PF06182","0"
"2967","PF06183","0"
"2968","PF06185","0"
"2969","PF06186","0"
"2970","PF06187","0"
"2971","PF06188","0"
"2972","PF06189","0"
"2973","PF06195","0"
"2974","PF06196","1"
"2975","PF06197","0"
"2976","PF06199","0"
"2977","PF06202","0"
"2978","PF06206","0"
"2979","PF06207","0"
"2980","PF06210","0"
"2981","PF06213","0"
"2982","PF06224","0"
"2983","PF06226","0"
"2984","PF06228","0"
"2985","PF06230","0"
"2986","PF06233","1"
"2987","PF06236","0"
"2988","PF06240","0"
"2989","PF06241","0"
"2990","PF06242","0"
"2991","PF06243","0"
"2992","PF06245","0"
"2993","PF06249","0"
"2994","PF06250","0"
"2995","PF06251","0"
"2996","PF06252","0"
"2997","PF06253","0"
"2998","PF06257","0"
"2999","PF06258","0"
"3000","PF06259","0"
"3001","PF06262","0"
"3002","PF06265","0"
"3003","PF06267","0"
"3004","PF06271","0"
"3005","PF06276","0"
"3006","PF06277","0"
"3007","PF06279","2"
"3008","PF06280","0"
"3009","PF06282","0"
"3010","PF06283","0"
"3011","PF06288","1"
"3012","PF06289","0"
"3013","PF06291","0"
"3014","PF06293","0"
"3015","PF06295","0"
"3016","PF06296","0"
"3017","PF06298","1"
"3018","PF06299","0"
"3019","PF06303","1"
"3020","PF06304","0"
"3021","PF06305","0"
"3022","PF06314","0"
"3023","PF06315","0"
"3024","PF06319","0"
"3025","PF06321","0"
"3026","PF06325","0"
"3027","PF06335","0"
"3028","PF06338","0"
"3029","PF06339","0"
"3030","PF06347","0"
"3031","PF06348","0"
"3032","PF06353","1"
"3033","PF06356","0"
"3034","PF06368","0"
"3035","PF06379","0"
"3036","PF06381","0"
"3037","PF06386","0"
"3038","PF06397","0"
"3039","PF06406","0"
"3040","PF06411","0"
"3041","PF06412","0"
"3042","PF06414","0"
"3043","PF06415","0"
"3044","PF06418","0"
"3045","PF06421","0"
"3046","PF06426","0"
"3047","PF06429","0"
"3048","PF06433","0"
"3049","PF06434","0"
"3050","PF06439","0"
"3051","PF06441","0"
"3052","PF06445","0"
"3053","PF06450","0"
"3054","PF06452","0"
"3055","PF06455","0"
"3056","PF06458","0"
"3057","PF06463","0"
"3058","PF06468","0"
"3059","PF06470","0"
"3060","PF06472","0"
"3061","PF06475","0"
"3062","PF06476","0"
"3063","PF06480","0"
"3064","PF06481","0"
"3065","PF06483","0"
"3066","PF06485","2"
"3067","PF06486","0"
"3068","PF06490","0"
"3069","PF06491","0"
"3070","PF06496","0"
"3071","PF06500","0"
"3072","PF06505","0"
"3073","PF06506","0"
"3074","PF06508","0"
"3075","PF06510","0"
"3076","PF06514","0"
"3077","PF06516","0"
"3078","PF06519","0"
"3079","PF06525","0"
"3080","PF06526","0"
"3081","PF06527","0"
"3082","PF06528","0"
"3083","PF06530","0"
"3084","PF06532","0"
"3085","PF06537","0"
"3086","PF06541","0"
"3087","PF06545","1"
"3088","PF06550","0"
"3089","PF06551","0"
"3090","PF06557","0"
"3091","PF06559","0"
"3092","PF06560","0"
"3093","PF06564","0"
"3094","PF06568","0"
"3095","PF06569","0"
"3096","PF06570","0"
"3097","PF06572","0"
"3098","PF06574","0"
"3099","PF06577","0"
"3100","PF06580","0"
"3101","PF06586","0"
"3102","PF06587","0"
"3103","PF06594","0"
"3104","PF06596","0"
"3105","PF06605","0"
"3106","PF06611","0"
"3107","PF06612","0"
"3108","PF06616","0"
"3109","PF06620","0"
"3110","PF06626","0"
"3111","PF06627","1"
"3112","PF06628","0"
"3113","PF06629","0"
"3114","PF06634","0"
"3115","PF06649","0"
"3116","PF06662","0"
"3117","PF06666","0"
"3118","PF06667","0"
"3119","PF06674","0"
"3120","PF06675","0"
"3121","PF06676","0"
"3122","PF06677","0"
"3123","PF06684","0"
"3124","PF06685","0"
"3125","PF06686","0"
"3126","PF06689","0"
"3127","PF06691","0"
"3128","PF06693","0"
"3129","PF06695","0"
"3130","PF06698","0"
"3131","PF06707","0"
"3132","PF06713","0"
"3133","PF06715","0"
"3134","PF06718","0"
"3135","PF06719","0"
"3136","PF06722","0"
"3137","PF06723","0"
"3138","PF06724","0"
"3139","PF06725","0"
"3140","PF06727","0"
"3141","PF06733","0"
"3142","PF06736","0"
"3143","PF06737","0"
"3144","PF06738","0"
"3145","PF06739","0"
"3146","PF06742","0"
"3147","PF06744","0"
"3148","PF06745","0"
"3149","PF06748","0"
"3150","PF06750","0"
"3151","PF06751","0"
"3152","PF06754","0"
"3153","PF06761","0"
"3154","PF06762","0"
"3155","PF06763","0"
"3156","PF06764","0"
"3157","PF06769","0"
"3158","PF06772","0"
"3159","PF06776","0"
"3160","PF06777","0"
"3161","PF06778","0"
"3162","PF06779","0"
"3163","PF06781","0"
"3164","PF06782","0"
"3165","PF06785","0"
"3166","PF06790","0"
"3167","PF06791","0"
"3168","PF06792","0"
"3169","PF06793","0"
"3170","PF06794","0"
"3171","PF06796","0"
"3172","PF06798","0"
"3173","PF06799","3"
"3174","PF06800","0"
"3175","PF06803","0"
"3176","PF06804","0"
"3177","PF06805","0"
"3178","PF06808","0"
"3179","PF06810","0"
"3180","PF06812","0"
"3181","PF06819","0"
"3182","PF06821","0"
"3183","PF06823","0"
"3184","PF06824","0"
"3185","PF06826","0"
"3186","PF06827","0"
"3187","PF06831","0"
"3188","PF06832","0"
"3189","PF06833","0"
"3190","PF06834","0"
"3191","PF06835","0"
"3192","PF06838","0"
"3193","PF06841","0"
"3194","PF06844","0"
"3195","PF06847","0"
"3196","PF06848","0"
"3197","PF06849","0"
"3198","PF06850","0"
"3199","PF06853","0"
"3200","PF06854","0"
"3201","PF06855","0"
"3202","PF06857","0"
"3203","PF06858","0"
"3204","PF06863","0"
"3205","PF06865","0"
"3206","PF06866","0"
"3207","PF06868","0"
"3208","PF06874","0"
"3209","PF06877","0"
"3210","PF06884","0"
"3211","PF06889","0"
"3212","PF06890","0"
"3213","PF06891","0"
"3214","PF06892","0"
"3215","PF06897","0"
"3216","PF06898","0"
"3217","PF06902","0"
"3218","PF06904","0"
"3219","PF06906","0"
"3220","PF06908","0"
"3221","PF06912","0"
"3222","PF06923","0"
"3223","PF06925","0"
"3224","PF06934","1"
"3225","PF06935","0"
"3226","PF06938","0"
"3227","PF06939","0"
"3228","PF06940","0"
"3229","PF06941","0"
"3230","PF06942","0"
"3231","PF06945","0"
"3232","PF06947","0"
"3233","PF06949","0"
"3234","PF06953","0"
"3235","PF06956","0"
"3236","PF06961","0"
"3237","PF06962","0"
"3238","PF06964","0"
"3239","PF06965","0"
"3240","PF06966","0"
"3241","PF06967","0"
"3242","PF06968","0"
"3243","PF06969","0"
"3244","PF06970","0"
"3245","PF06971","0"
"3246","PF06973","0"
"3247","PF06974","0"
"3248","PF06977","0"
"3249","PF06980","0"
"3250","PF06983","0"
"3251","PF06986","0"
"3252","PF06988","0"
"3253","PF06992","0"
"3254","PF06993","0"
"3255","PF06995","0"
"3256","PF06996","0"
"3257","PF06998","0"
"3258","PF06999","0"
"3259","PF07005","0"
"3260","PF07007","0"
"3261","PF07009","0"
"3262","PF07012","0"
"3263","PF07015","0"
"3264","PF07017","0"
"3265","PF07021","0"
"3266","PF07022","0"
"3267","PF07023","1"
"3268","PF07024","1"
"3269","PF07027","0"
"3270","PF07030","0"
"3271","PF07040","0"
"3272","PF07042","0"
"3273","PF07043","0"
"3274","PF07044","0"
"3275","PF07045","0"
"3276","PF07055","0"
"3277","PF07063","0"
"3278","PF07070","0"
"3279","PF07071","0"
"3280","PF07072","0"
"3281","PF07073","0"
"3282","PF07075","0"
"3283","PF07076","0"
"3284","PF07077","0"
"3285","PF07079","0"
"3286","PF07080","0"
"3287","PF07081","0"
"3288","PF07082","0"
"3289","PF07083","0"
"3290","PF07085","0"
"3291","PF07087","0"
"3292","PF07090","0"
"3293","PF07098","0"
"3294","PF07099","0"
"3295","PF07100","0"
"3296","PF07103","0"
"3297","PF07109","0"
"3298","PF07110","0"
"3299","PF07119","0"
"3300","PF07120","0"
"3301","PF07126","1"
"3302","PF07130","0"
"3303","PF07136","0"
"3304","PF07143","0"
"3305","PF07146","0"
"3306","PF07148","0"
"3307","PF07152","0"
"3308","PF07155","0"
"3309","PF07157","0"
"3310","PF07158","0"
"3311","PF07161","0"
"3312","PF07166","0"
"3313","PF07167","0"
"3314","PF07168","0"
"3315","PF07171","0"
"3316","PF07176","0"
"3317","PF07178","0"
"3318","PF07179","0"
"3319","PF07183","0"
"3320","PF07185","0"
"3321","PF07187","0"
"3322","PF07191","0"
"3323","PF07194","0"
"3324","PF07195","0"
"3325","PF07196","0"
"3326","PF07201","0"
"3327","PF07208","0"
"3328","PF07209","0"
"3329","PF07210","0"
"3330","PF07219","0"
"3331","PF07221","0"
"3332","PF07224","0"
"3333","PF07226","0"
"3334","PF07228","0"
"3335","PF07233","0"
"3336","PF07235","0"
"3337","PF07237","0"
"3338","PF07238","0"
"3339","PF07244","0"
"3340","PF07254","0"
"3341","PF07261","0"
"3342","PF07264","0"
"3343","PF07273","0"
"3344","PF07274","0"
"3345","PF07275","0"
"3346","PF07277","0"
"3347","PF07282","0"
"3348","PF07284","1"
"3349","PF07285","0"
"3350","PF07286","0"
"3351","PF07287","0"
"3352","PF07288","0"
"3353","PF07290","0"
"3354","PF07291","0"
"3355","PF07293","0"
"3356","PF07295","0"
"3357","PF07298","0"
"3358","PF07299","0"
"3359","PF07301","0"
"3360","PF07302","0"
"3361","PF07307","0"
"3362","PF07308","0"
"3363","PF07309","0"
"3364","PF07310","0"
"3365","PF07311","0"
"3366","PF07313","0"
"3367","PF07314","0"
"3368","PF07315","0"
"3369","PF07317","0"
"3370","PF07318","0"
"3371","PF07319","0"
"3372","PF07323","0"
"3373","PF07330","0"
"3374","PF07331","0"
"3375","PF07332","0"
"3376","PF07335","0"
"3377","PF07336","0"
"3378","PF07338","0"
"3379","PF07345","0"
"3380","PF07348","1"
"3381","PF07350","0"
"3382","PF07352","0"
"3383","PF07355","0"
"3384","PF07357","0"
"3385","PF07361","0"
"3386","PF07362","0"
"3387","PF07364","0"
"3388","PF07366","0"
"3389","PF07369","0"
"3390","PF07370","0"
"3391","PF07372","0"
"3392","PF07374","0"
"3393","PF07377","0"
"3394","PF07378","0"
"3395","PF07379","0"
"3396","PF07381","0"
"3397","PF07382","0"
"3398","PF07383","0"
"3399","PF07385","0"
"3400","PF07386","0"
"3401","PF07388","0"
"3402","PF07394","0"
"3403","PF07396","0"
"3404","PF07398","0"
"3405","PF07399","0"
"3406","PF07408","0"
"3407","PF07409","0"
"3408","PF07411","0"
"3409","PF07417","3"
"3410","PF07423","0"
"3411","PF07429","0"
"3412","PF07431","0"
"3413","PF07432","0"
"3414","PF07433","0"
"3415","PF07435","0"
"3416","PF07437","0"
"3417","PF07441","0"
"3418","PF07444","0"
"3419","PF07445","0"
"3420","PF07449","0"
"3421","PF07451","0"
"3422","PF07452","0"
"3423","PF07454","0"
"3424","PF07456","0"
"3425","PF07457","0"
"3426","PF07460","0"
"3427","PF07463","0"
"3428","PF07465","0"
"3429","PF07466","0"
"3430","PF07470","0"
"3431","PF07475","0"
"3432","PF07476","0"
"3433","PF07477","1"
"3434","PF07478","0"
"3435","PF07479","0"
"3436","PF07484","0"
"3437","PF07485","0"
"3438","PF07486","0"
"3439","PF07488","2"
"3440","PF07494","0"
"3441","PF07495","0"
"3442","PF07497","0"
"3443","PF07498","0"
"3444","PF07499","0"
"3445","PF07501","0"
"3446","PF07503","0"
"3447","PF07504","0"
"3448","PF07505","0"
"3449","PF07506","0"
"3450","PF07508","0"
"3451","PF07509","0"
"3452","PF07510","0"
"3453","PF07511","0"
"3454","PF07514","0"
"3455","PF07515","1"
"3456","PF07516","0"
"3457","PF07517","0"
"3458","PF07519","0"
"3459","PF07520","0"
"3460","PF07521","0"
"3461","PF07523","0"
"3462","PF07532","1"
"3463","PF07536","0"
"3464","PF07537","0"
"3465","PF07538","0"
"3466","PF07541","0"
"3467","PF07542","0"
"3468","PF07548","0"
"3469","PF07549","0"
"3470","PF07550","0"
"3471","PF07552","0"
"3472","PF07553","0"
"3473","PF07554","0"
"3474","PF07555","0"
"3475","PF07556","0"
"3476","PF07559","0"
"3477","PF07560","0"
"3478","PF07561","0"
"3479","PF07563","0"
"3480","PF07564","0"
"3481","PF07566","0"
"3482","PF07568","0"
"3483","PF07577","0"
"3484","PF07578","0"
"3485","PF07579","0"
"3486","PF07581","0"
"3487","PF07583","0"
"3488","PF07584","0"
"3489","PF07585","0"
"3490","PF07586","0"
"3491","PF07587","0"
"3492","PF07589","0"
"3493","PF07591","0"
"3494","PF07592","0"
"3495","PF07593","0"
"3496","PF07595","0"
"3497","PF07596","0"
"3498","PF07602","0"
"3499","PF07603","0"
"3500","PF07606","0"
"3501","PF07607","0"
"3502","PF07608","0"
"3503","PF07609","0"
"3504","PF07610","0"
"3505","PF07613","0"
"3506","PF07615","0"
"3507","PF07617","0"
"3508","PF07622","0"
"3509","PF07624","0"
"3510","PF07626","0"
"3511","PF07627","0"
"3512","PF07631","0"
"3513","PF07632","0"
"3514","PF07634","0"
"3515","PF07635","0"
"3516","PF07637","0"
"3517","PF07638","0"
"3518","PF07639","0"
"3519","PF07642","0"
"3520","PF07648","0"
"3521","PF07650","0"
"3522","PF07653","0"
"3523","PF07655","0"
"3524","PF07659","0"
"3525","PF07660","0"
"3526","PF07661","0"
"3527","PF07662","0"
"3528","PF07663","0"
"3529","PF07664","0"
"3530","PF07666","0"
"3531","PF07669","0"
"3532","PF07670","0"
"3533","PF07675","0"
"3534","PF07676","0"
"3535","PF07678","0"
"3536","PF07679","0"
"3537","PF07680","0"
"3538","PF07681","0"
"3539","PF07683","0"
"3540","PF07685","0"
"3541","PF07687","0"
"3542","PF07688","0"
"3543","PF07689","0"
"3544","PF07690","0"
"3545","PF07691","0"
"3546","PF07693","0"
"3547","PF07694","0"
"3548","PF07695","0"
"3549","PF07696","0"
"3550","PF07697","0"
"3551","PF07698","0"
"3552","PF07700","0"
"3553","PF07701","0"
"3554","PF07702","0"
"3555","PF07703","0"
"3556","PF07704","0"
"3557","PF07705","0"
"3558","PF07714","0"
"3559","PF07715","0"
"3560","PF07717","0"
"3561","PF07719","0"
"3562","PF07720","0"
"3563","PF07721","0"
"3564","PF07722","0"
"3565","PF07724","0"
"3566","PF07726","0"
"3567","PF07728","0"
"3568","PF07729","0"
"3569","PF07730","0"
"3570","PF07731","0"
"3571","PF07732","0"
"3572","PF07733","0"
"3573","PF07736","0"
"3574","PF07739","0"
"3575","PF07743","0"
"3576","PF07745","0"
